"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"452","Harrison Butker","KC","k","6","17","50.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.6246","9.6245","10.2662","11.9771","5.1331","5.8664","4.4915","5.9886","43.1569","44.5343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"453","Ka'imi Fairbairn","HST","k","14","17","49.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.6794","9.6793","8.988","9.5166","4.1483","5.2796","6.2225","6.7409","37.5916","38.3145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454","Justin Tucker","BLT","k","14","17","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.374","7.3739","7.374","7.3739","10.3236","11.538","4.4244","8.0443","41.0382","41.9604","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455","Tyler Bass","BUF","k","12","17","48.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1929","5.6649","11.2513","12.6013","7.7894","10.3857","5.1929","7.7349","40.5015","41.6061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"456","Joshua Karty","LA","k","6","17","48.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.9369","9.1331","4.4684","4.7955","9.5752","12.1905","6.3835","8.9462","39.214","42.0899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457","Cam Little","JAX","k","12","17","48.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0768","3.1443","7.692","8.255","9.9996","12.7307","7.692","10.78","35.7555","38.3778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458","Jason Myers","SEA","k","10","17","47.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5153","5.5153","8.273","8.9093","9.6518","12.0647","5.5153","7.5208","37.1419","37.6307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"459","Blake Grupe","NO","k","12","17","46.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.3104","11.1723","4.6552","4.7857","7.7586","9.6982","6.9828","10.4009","36.5926","36.5926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"460","Jake Bates","DET","k","5","17","46.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.8907","6.02","16.4941","17.7014","3.5344","4.4998","3.5344","4.9534","43.0666","46.2251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"461","Brayden Narveson","GB","k","10","17","45.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.4066","6.5472","12.0123","12.8916","7.2074","9.1759","4.0041","5.6116","41.1189","44.1345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"462","Will Reichard","MIN","k","6","17","45.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9291","0","6.504","6.6468","8.3623","8.9743","5.5748","7.0975","6.504","9.1151","34.1048","36.606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"463","Younghoe Koo","ATL","k","12","17","44.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.6578","7.6577","7.6578","7.6577","9.1893","11.2313","4.5947","7.8109","36.998","38.8479","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464","Chris Boswell","PIT","k","9","17","43.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.1324","7.1323","5.5474","6.0517","7.1324","10.4242","6.3399","7.6984","31.899","32.5777","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"465","Cairo Santos","CHI","k","7","17","43.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.7134","6.7133","8.2053","8.2052","7.4593","9.0577","5.9675","7.0524","35.3793","39.5768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"466","Cade York","WAS","k","14","17","42.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3811","3.4104","7.8892","10.5188","10.1432","13.3975","5.6351","9.1767","33.0648","34.9542","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467","Eddy Pineiro","CAR","k","11","17","41.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.2152","5.2376","6.0844","6.3488","7.8227","8.9961","6.9535","9.0146","31.3997","34.7401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"468","Graham Gano","NYG","k","11","17","41.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2408","3.2759","7.2917","9.1146","9.7223","12.5","5.6713","6.7024","31.5253","32.9264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"469","Dustin Hopkins","CLV","k","10","17","41.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.634","5.634","5.634","5.634","9.1553","12.4844","5.634","5.9764","31.8064","33.5734","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"470","Nick Folk","TEN","k","5","17","41.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.1402","8.1401","8.1402","8.1401","5.4268","6.7834","5.4268","6.6327","32.9838","35.7325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"471","Wil Lutz","DEN","k","14","17","40.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.6247","8.6246","10.1928","11.6488","4.7044","8.2326","3.9203","6.1604","33.9694","35.0652","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"472","Daniel Carlson","LV","k","10","17","39.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.6708","8.6707","6.0696","6.4265","10.405","11.8913","2.6012","3.4683","34.519","35.0343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"473","Greg Zuerlein","NYJ","k","12","17","38.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.2647","5.2647","7.239","7.6199","9.2133","10.4695","3.9485","6.1022","31.6896","33.1635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"474","Joey Slye","NE","k","14","17","36.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.2878","4.7165","7.5036","8.1856","10.7194","13.3991","4.2878","6.7378","32.6203","36.6979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
