season ,season_type ,week ,player_display_name   ,player_position ,team_abbr ,efficiency          ,percent_attempts_gte_eight_defenders ,avg_time_to_los    ,rush_attempts ,rush_yards ,expected_rush_yards ,rush_yards_over_expected ,avg_rush_yards      ,rush_yards_over_expected_per_att ,rush_pct_over_expected ,rush_touchdowns ,player_gsis_id ,player_first_name ,player_last_name ,player_jersey_number ,player_short_name ,Player_x              ,Team_x ,ATT   ,YDS       ,TDS ,REC_x ,YDS.1 ,TDS.1 ,FL_x ,FPTS_x ,Oline_Rank ,depth_chart_num ,Player_y              ,PassTD ,INT ,SACKS ,RecTD ,RUSH_ATT ,RushTD ,RUSH_RECEIVE_TD ,TD.1 ,LG   ,20+  ,FL_y ,FPTS_y ,FPTS/G ,ROST   ,AIR/A ,PKT TIME ,SK ,KNCK ,HRRY ,BLITZ ,POOR ,RZ ATT ,RTG ,CMP ,PassATT ,PCT ,PassYDS ,Y/A ,Y/ATT ,YBCON ,YBCON/ATT ,YACON/ATT ,TK LOSS ,TK LOSS YDS ,LNG TD ,YACON.1 ,RushATT ,RushYDS ,YBC ,YBC/R ,AIR/R ,YAC ,YAC/R ,YACON/R ,% TM ,CATCHABLE ,RecYDS ,Y/R  ,AIR ,DROP ,YACON ,BRKTKL ,LNG  ,RZ TGT ,REC_y ,TGT  ,10+ YDS ,20+ YDS ,30+ YDS ,40+ YDS ,50+ YDS ,Rank  ,G    ,Pos ,Team_y ,week1Targets ,week2Targets ,week3Targts ,week4Targets ,week5Targets ,week6Targets ,week7Targets ,week8Targets ,week9Targets ,week10Targets ,week11Targets ,week12Targets ,week13Targets ,week14Targets ,week15Targets ,week16Targets ,week17Targets ,week18Targets ,TTL  ,AVG
  2023 ,REG         ,   1 ,James Conner          ,RB              ,ARI       , 4.0525806451612905 ,                 28.57142857142857   ,2.5791666666666666 ,           14 ,        62 , 80.51417461861153  ,-18.514174618611538      , 4.428571428571429  ,-1.3224410441865382              ,    0.2857142857142857 ,              0 ,00-0033553     ,James             ,Conner           ,                   6 ,J.Conner          ,James Conner          ,ARI    ,213.6 ,905.2     ,6.7 , 37.6 ,267.2 ,  1.3 , 0.7 , 201.6 ,        25 ,1               ,James Conner          ,       ,    ,      ,      ,         ,       ,            7.0 , 2.0 ,44.0 ,14.0 , 0.0 , 201.5 ,  15.5 ,93.9%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,5.0 ,  5.0 ,631.0 ,      3.0 ,      2.0 ,   21.0 ,-28.0       ,  29.0 ,   77.0 ,  208.0 ,"1,040" ,    ,      ,      ,    ,      ,        ,     ,          , 165.0 , 6.1 ,    ,     ,409.0 ,  27.0 ,44.0 ,   5.0 , 27.0 ,33.0 ,   31.0 ,   11.0 ,    2.0 ,    1.0 ,    0.0 , 18.0 ,13.0 ,RB  ,ARI    ,5            ,1            ,2           ,2            ,0            ,-            ,-            ,-            ,-            ,0             ,3             ,5             ,2             ,bye           ,3             ,5             ,1             ,4             ,33.0 ,2.5
  2023 ,REG         ,   1 ,Derrick Henry         ,RB              ,TEN       , 4.183174603174604  ,                 53.333333333333336  ,2.610071428571428  ,           15 ,        63 , 70.6871907287299   ,-7.687190728729902       , 4.2                ,-0.5124793819153268              ,    0.4666666666666667 ,              0 ,00-0032764     ,Derrick           ,Henry            ,                  22 ,D.Henry           ,Derrick Henry         ,BAL    ,308.5 ,"1,296.9" ,9.5 , 30.1 ,244.0 ,  0.6 , 1.3 , 242.4 ,        32 ,1               ,Derrick Henry         ,       ,    ,      ,      ,         ,       ,           12.0 , 0.0 ,69.0 ,11.0 , 0.0 , 246.7 ,  14.5 ,99.0%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.2 ,  4.2 ,597.0 ,      2.1 ,      2.0 ,   27.0 ,-62.0       ,  29.0 ,   46.0 ,  280.0 ,"1,167" ,    ,      ,      ,    ,      ,        ,     ,          , 214.0 , 7.6 ,    ,     ,570.0 ,  23.0 ,69.0 ,   2.0 , 28.0 ,36.0 ,   23.0 ,    5.0 ,    2.0 ,    2.0 ,    2.0 ,  8.0 ,17.0 ,RB  ,TEN    ,3            ,4            ,0           ,1            ,3            ,2            ,bye          ,4            ,4            ,1             ,2             ,2             ,2             ,2             ,4             ,1             ,1             ,0             ,36.0 ,2.1
  2023 ,REG         ,   1 ,Tyler Allgeier        ,RB              ,ATL       , 3.7181333333333337 ,                 53.333333333333336  ,3.099928571428571  ,           15 ,        75 , 55.96889343640928  ,19.03110656359072        , 5.0                ,1.2687404375727145               ,    0.4                ,              2 ,00-0037263     ,Tyler             ,Allgeier         ,                  25 ,T.Allgeier        ,Tyler Allgeier        ,ATL    ,150.7 ,702.6     ,3.3 , 12.3 ,104.9 ,  0.6 , 0.3 , 115.9 ,         4 ,2               ,Tyler Allgeier        ,       ,    ,      ,      ,         ,       ,            4.0 , 1.0 ,31.0 , 3.0 , 0.0 , 137.6 ,   8.1 ,41.6%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.7 ,  3.7 ,320.0 ,      1.7 ,      2.0 ,   17.0 ,-38.0       ,  31.0 ,   35.0 ,  186.0 ,683     ,    ,      ,      ,    ,      ,        ,     ,          , 193.0 ,10.7 ,    ,     ,363.0 ,  15.0 ,31.0 ,   2.0 , 18.0 ,23.0 ,   13.0 ,    2.0 ,    1.0 ,    0.0 ,    0.0 , 36.0 ,17.0 ,RB  ,ATL    ,3            ,0            ,3           ,2            ,1            ,1            ,3            ,0            ,3            ,1             ,bye           ,0             ,0             ,0             ,1             ,1             ,1             ,3             ,23.0 ,1.4
  2023 ,REG         ,   1 ,David Montgomery      ,RB              ,DET       , 4.46               ,                 14.285714285714285  ,2.5091             ,           21 ,        74 , 83.4685731633465   ,-9.468573163346504       , 3.5238095238095237 ,-0.4508844363498336              ,    0.3809523809523809 ,              1 ,00-0035685     ,David             ,Montgomery       ,                   5 ,D.Montgomery      ,David Montgomery      ,DET    ,198.7 ,840.8     ,8.0 , 29.9 ,257.6 ,  1.0 , 1.1 , 191.2 ,         2 ,1               ,David Montgomery      ,       ,    ,      ,      ,         ,       ,           13.0 , 0.0 ,75.0 , 9.0 , 1.0 , 207.2 ,  14.8 ,95.3%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.6 ,  4.6 ,549.0 ,      2.5 ,      2.1 ,   15.0 ,-30.0       ,  75.0 ,   29.0 ,  219.0 ,"1,015" ,    ,      ,      ,    ,      ,        ,     ,          , 117.0 , 7.3 ,    ,     ,466.0 ,  17.0 ,75.0 ,   0.0 , 16.0 ,24.0 ,   22.0 ,    4.0 ,    2.0 ,    2.0 ,    1.0 , 17.0 ,14.0 ,RB  ,DET    ,0            ,1            ,-           ,2            ,6            ,1            ,-            ,-            ,bye          ,0             ,2             ,1             ,2             ,3             ,3             ,2             ,1             ,0             ,24.0 ,1.7
  2023 ,REG         ,   1 ,Nick Chubb            ,RB              ,CLE       , 3.36056603773585   ,                 22.22222222222222   ,3.1025             ,           18 ,       106 , 80.36550006049835  ,25.63449993950165        , 5.888888888888889  ,1.4241388855278696               ,    0.5555555555555556 ,              0 ,00-0034791     ,Nicholas          ,Chubb            ,                  24 ,N.Chubb           ,Nick Chubb            ,CLE    ,284.8 ,"1,158.2" ,7.5 , 22.8 ,187.0 ,  0.8 , 0.6 , 206.1 ,        22 ,1               ,Nick Chubb            ,       ,    ,      ,      ,         ,       ,            0.0 , 0.0 ,20.0 , 1.0 , 0.0 ,  23.1 ,  11.6 ,23.1%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,6.1 ,  6.1 ,100.0 ,      3.6 ,      2.5 ,    1.0 ,-1.0        ,   0.0 ,    6.0 ,   28.0 ,170     ,    ,      ,      ,    ,      ,        ,     ,          ,  21.0 , 5.3 ,    ,     , 70.0 ,   2.0 ,20.0 ,   0.0 ,  4.0 , 4.0 ,    6.0 ,    1.0 ,    0.0 ,    0.0 ,    0.0 , 87.0 , 2.0 ,RB  ,CLE    ,4            ,0            ,-           ,-            ,bye          ,-            ,-            ,-            ,-            ,-             ,-             ,-             ,-             ,-             ,-             ,-             ,-             ,-             , 4.0 ,2.0
  2023 ,REG         ,   1 ,Jamaal Williams       ,RB              ,NO        , 5.485777777777777  ,                 33.33333333333333   ,2.7426875          ,           18 ,        45 , 55.89356749517921  ,-13.893567495179212      , 2.5                ,-0.8683479684487008              ,    0.3125             ,              0 ,00-0033948     ,Jamaal            ,Williams         ,                  21 ,J.Williams        ,Jamaal Williams       ,NO     ,151.1 ,554.3     ,3.9 , 16.8 ,102.6 ,  0.3 , 0.5 , 106.8 ,        23 ,-1              ,Jamaal Williams       ,       ,    ,      ,      ,         ,       ,            1.0 , 0.0 ,17.0 , 0.0 , 0.0 ,  60.8 ,   4.7 ,20.2%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,2.9 ,  2.9 ,162.0 ,      1.5 ,      1.4 ,   10.0 ,-16.0       ,   1.0 ,   16.0 ,  106.0 ,306     ,    ,      ,      ,    ,      ,        ,     ,          ,  62.0 , 3.4 ,    ,     ,144.0 ,   3.0 ,17.0 ,   1.0 , 18.0 ,20.0 ,    5.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 , 61.0 ,13.0 ,RB  ,NO     ,2            ,0            ,-           ,-            ,-            ,-            ,0            ,1            ,3            ,1             ,bye           ,2             ,1             ,1             ,1             ,1             ,4             ,3             ,20.0 ,1.5
  2023 ,REG         ,   1 ,Cam Akers             ,RB              ,LAR       ,12.11310344827586   ,                 45.45454545454545   ,3.030588235294118  ,           22 ,        29 , 67.71139555133473  ,-38.71139555133473       , 1.318181818181818  ,-1.9355697775667369              ,    0.15               ,              1 ,00-0036414     ,Cam               ,Akers            ,                   3 ,C.Akers           ,Cam Akers             ,MIN    ,230.6 ,797.7     ,5.6 , 21.3 ,171.5 ,  0.5 , 1.0 , 152.6 ,        14 ,-1              ,Cam Akers             ,       ,    ,      ,      ,         ,       ,            2.0 , 0.0 ,19.0 , 0.0 , 0.0 ,  46.7 ,   6.7 ,20.5%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,2.8 ,  2.8 ,100.0 ,      1.7 ,      1.1 ,   12.0 ,-34.0       ,   6.0 ,   34.0 ,   60.0 ,167     ,    ,      ,      ,    ,      ,        ,     ,          ,  70.0 , 6.4 ,    ,     , 67.0 ,   6.0 ,19.0 ,   2.0 , 11.0 ,12.0 ,    4.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 , 66.0 , 7.0 ,RB  ,MIN    ,0            ,-            ,-           ,2            ,2            ,1            ,3            ,1            ,3            ,-             ,-             ,-             ,bye           ,-             ,-             ,-             ,-             ,-             ,12.0 ,1.7
  2023 ,REG         ,   1 ,Deon Jackson          ,RB              ,IND       ,10.405714285714286  ,                 23.076923076923077  ,2.657909090909091  ,           13 ,        14 , 33.42955942353157  ,-19.429559423531572      , 1.0769230769230769 ,-1.4945814941178133              ,    0.3076923076923077 ,              0 ,00-0036493     ,Deon              ,Jackson          ,                  35 ,D.Jackson         ,Deon Jackson          ,NYG    , 67.6 ,192.2     ,1.1 , 17.7 ,104.2 ,  0.7 , 1.2 ,  55.9 ,         3 ,2               ,Deon Jackson          ,       ,    ,      ,      ,         ,       ,            0.0 , 0.0 , 7.0 , 0.0 , 2.0 ,   4.0 ,   2.0 ,1.2%   ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,1.1 ,  1.1 ,  4.0 ,      0.3 ,      0.9 ,    2.0 ,-5.0        ,   0.0 ,    5.0 ,   14.0 ,16      ,    ,      ,      ,    ,      ,        ,     ,          ,  14.0 , 2.8 ,    ,     , 12.0 ,   0.0 , 7.0 ,   0.0 ,  5.0 , 6.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 ,126.0 , 2.0 ,RB  ,NYG    ,6            ,-            ,-           ,-            ,-            ,-            ,-            ,-            ,0            ,-             ,-             ,-             ,bye           ,-             ,-             ,-             ,-             ,-             , 6.0 ,3.0
  2023 ,REG         ,   1 ,Raheem Mostert        ,RB              ,MIA       , 5.238378378378379  ,                 30.0                ,2.842111111111111  ,           10 ,        37 , 43.092853259217485 ,-6.092853259217485       , 3.7                ,-0.6092853259217484              ,    0.4                ,              1 ,00-0031687     ,Dominique         ,Mostert          ,                  31 ,R.Mostert         ,Raheem Mostert        ,MIA    ,171.6 ,851.4     ,7.1 , 27.1 ,195.3 ,  1.7 , 1.1 , 182.4 ,         9 ,1               ,Raheem Mostert        ,       ,    ,      ,      ,         ,       ,           18.0 , 3.0 ,49.0 ,12.0 , 1.0 , 267.7 ,  17.8 ,96.5%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.8 ,  4.8 ,620.0 ,      3.0 ,      1.9 ,   22.0 ,-59.0       ,  43.0 ,   59.0 ,  209.0 ,"1,012" ,    ,      ,      ,    ,      ,        ,     ,          , 175.0 , 7.0 ,    ,     ,392.0 ,  15.0 ,49.0 ,   6.0 , 25.0 ,32.0 ,   30.0 ,    7.0 ,    3.0 ,    2.0 ,    0.0 ,  5.0 ,15.0 ,RB  ,MIA    ,2            ,1            ,7           ,5            ,2            ,3            ,3            ,0            ,1            ,bye           ,2             ,1             ,1             ,1             ,2             ,1             ,-             ,-             ,32.0 ,2.1
  2023 ,REG         ,   1 ,Travis Etienne        ,RB              ,JAX       , 3.09987012987013   ,                 16.666666666666664  ,2.6459333333333332 ,           18 ,        77 , 61.76021076799766  ,9.239789232002336        , 4.277777777777778  ,0.5435170136471963               ,    0.3529411764705882 ,              1 ,00-0036973     ,Travis            ,Etienne          ,                   1 ,T.Etienne         ,                      ,       ,      ,          ,    ,      ,      ,      ,     ,       ,        27 ,1               ,                      ,       ,    ,      ,      ,         ,       ,                ,     ,     ,     ,     ,       ,       ,       ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,    ,      ,      ,          ,          ,        ,            ,       ,        ,        ,        ,    ,      ,      ,    ,      ,        ,     ,          ,       ,     ,    ,     ,      ,       ,     ,       ,      ,     ,        ,        ,        ,        ,        ,      ,     ,    ,       ,             ,             ,            ,             ,             ,             ,             ,             ,             ,              ,              ,              ,              ,              ,              ,              ,              ,              ,     , 
  2023 ,REG         ,   1 ,Rhamondre Stevenson   ,RB              ,NE        , 4.7467999999999995 ,                  0.0                ,2.36309090909091   ,           12 ,        25 , 42.883561522740216 ,-19.883561522740216      , 2.0833333333333335 ,-1.8075965020672924              ,    0.1818181818181818 ,              0 ,00-0036875     ,Rhamondre         ,Stevenson        ,                  38 ,R.Stevenson       ,Rhamondre Stevenson   ,NE     ,188.0 ,818.9     ,4.8 , 50.1 ,298.9 ,  1.1 , 1.0 , 195.3 ,        20 ,1               ,Rhamondre Stevenson   ,       ,    ,      ,      ,         ,       ,            4.0 , 0.0 ,64.0 , 4.0 , 1.0 , 145.7 ,  12.1 ,78.2%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.0 ,  4.0 ,309.0 ,      2.0 ,      2.0 ,   12.0 ,-26.0       ,  64.0 ,   62.0 ,  156.0 ,619     ,    ,      ,      ,    ,      ,        ,     ,          , 238.0 , 6.3 ,    ,     ,310.0 ,  12.0 ,64.0 ,   4.0 , 38.0 ,51.0 ,   10.0 ,    1.0 ,    1.0 ,    1.0 ,    1.0 , 35.0 ,12.0 ,RB  ,NE     ,6            ,3            ,4           ,3            ,2            ,6            ,6            ,4            ,6            ,5             ,bye           ,5             ,1             ,-             ,-             ,-             ,-             ,-             ,51.0 ,4.3
  2023 ,REG         ,   1 ,Kenneth Walker        ,RB              ,SEA       , 4.152343750000001  ,                  0.0                ,3.2189166666666664 ,           12 ,        64 , 68.1539611991708   ,-4.153961199170794       , 5.333333333333333  ,-0.3461634332642329              ,    0.25               ,              0 ,00-0038134     ,Kenneth           ,Walker           ,                   9 ,K.Walker          ,                      ,       ,      ,          ,    ,      ,      ,      ,     ,       ,        28 ,1               ,Kenneth Walker        ,       ,    ,      ,      ,         ,       ,            8.0 , 1.0 ,45.0 ,11.0 , 0.0 , 199.4 ,  13.3 ,96.8%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.1 ,  4.1 ,581.0 ,      2.7 ,      1.5 ,   25.0 ,-63.0       ,  23.0 ,  143.0 ,  219.0 ,905     ,    ,      ,      ,    ,      ,        ,     ,          , 259.0 , 8.9 ,    ,     ,324.0 ,  20.0 ,45.0 ,   3.0 , 29.0 ,37.0 ,   24.0 ,    7.0 ,    3.0 ,    1.0 ,    0.0 , 19.0 ,15.0 ,RB  ,SEA    ,5            ,2            ,3           ,0            ,bye          ,3            ,3            ,2            ,2            ,2             ,1             ,-             ,-             ,5             ,3             ,2             ,3             ,1             ,37.0 ,2.5
  2023 ,REG         ,   1 ,Breece Hall           ,RB              ,NYJ       , 2.180000000000001  ,                 20.0                ,2.7478888888888893 ,           10 ,       127 , 45.592640263447926 ,81.40735973655208        ,12.7                ,8.140735973655207                ,    0.5                ,              0 ,00-0038120     ,Breece            ,Hall             ,                  20 ,Bre.Hall          ,Breece Hall           ,NYJ    ,175.2 ,892.3     ,5.7 , 44.9 ,378.8 ,  2.3 , 1.1 , 217.7 ,        31 ,1               ,Breece Hall           ,       ,    ,      ,      ,         ,       ,            5.0 , 4.0 ,83.0 ,19.0 , 0.0 , 290.5 ,  17.1 ,98.0%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.5 ,  4.5 ,504.0 ,      2.3 ,      2.2 ,   31.0 ,-72.0       ,  72.0 ,  209.0 ,  223.0 ,994     ,    ,      ,      ,    ,      ,        ,     ,          , 591.0 , 7.8 ,    ,     ,490.0 ,  19.0 ,83.0 ,   5.0 , 76.0 ,95.0 ,   20.0 ,    7.0 ,    5.0 ,    4.0 ,    3.0 ,  2.0 ,17.0 ,RB  ,NYJ    ,2            ,2            ,2           ,4            ,3            ,5            ,bye          ,9            ,4            ,3             ,6             ,9             ,8             ,9             ,2             ,16            ,9             ,2             ,95.0 ,5.6
  2023 ,REG         ,   1 ,Rachaad White         ,RB              ,TB        , 5.577435897435897  ,                 47.05882352941176   ,2.9608749999999997 ,           17 ,        39 , 72.3699432214211   ,-38.369943221421096      , 2.2941176470588234 ,-2.3981214513388185              ,    0.375              ,              0 ,00-0037256     ,Rachaad           ,White            ,                   1 ,R.White           ,Rachaad White         ,TB     ,216.2 ,930.8     ,4.8 , 50.3 ,407.6 ,  2.2 , 3.3 , 219.4 ,        13 ,1               ,Rachaad White         ,       ,    ,      ,      ,         ,       ,            6.0 , 3.0 ,38.0 , 5.0 , 2.0 , 267.9 ,  15.8 ,97.3%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.6 ,  3.6 ,604.0 ,      2.2 ,      1.4 ,   17.0 ,-40.0       ,   4.0 ,  119.0 ,  272.0 ,990     ,    ,      ,      ,    ,      ,        ,     ,          , 549.0 , 8.6 ,    ,     ,386.0 ,   9.0 ,38.0 ,   8.0 , 64.0 ,70.0 ,   21.0 ,    3.0 ,    2.0 ,    0.0 ,    0.0 ,  4.0 ,17.0 ,RB  ,TB     ,2            ,5            ,3           ,3            ,bye          ,4            ,6            ,7            ,4            ,3             ,7             ,2             ,5             ,2             ,2             ,7             ,4             ,4             ,70.0 ,4.1
  2023 ,REG         ,   1 ,Kenneth Gainwell      ,RB              ,PHI       , 3.440185185185185  ,                 21.428571428571427  ,2.7469285714285716 ,           14 ,        54 , 59.87927580441471  ,-5.879275804414711       , 3.857142857142857  ,-0.4199482717439079              ,    0.2857142857142857 ,              0 ,00-0036919     ,Kenneth           ,Gainwell         ,                  14 ,K.Gainwell        ,Kenneth Gainwell      ,PHI    , 96.3 ,419.4     ,3.7 , 24.3 ,175.2 ,  0.6 , 0.7 , 108.0 ,         1 ,1               ,Kenneth Gainwell      ,       ,    ,      ,      ,         ,       ,            2.0 , 0.0 ,32.0 , 4.0 , 1.0 ,  97.4 ,   6.1 ,20.9%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.3 ,  4.3 ,204.0 ,      2.4 ,      1.9 ,    5.0 ,-12.0       ,  12.0 ,   42.0 ,   84.0 ,364     ,    ,      ,      ,    ,      ,        ,     ,          , 183.0 , 6.1 ,    ,     ,160.0 ,   6.0 ,32.0 ,   0.0 , 30.0 ,37.0 ,   10.0 ,    3.0 ,    1.0 ,    0.0 ,    0.0 , 49.0 ,16.0 ,RB  ,PHI    ,4            ,-            ,2           ,2            ,2            ,2            ,0            ,5            ,1            ,bye           ,1             ,3             ,6             ,0             ,1             ,3             ,4             ,1             ,37.0 ,2.3
  2023 ,REG         ,   1 ,James Cook            ,RB              ,BUF       , 4.518043478260869  ,                  0.0                ,2.7644444444444445 ,           12 ,        46 , 43.76436655102059  ,2.2356334489794065       , 3.8333333333333335 ,0.1863027874149505               ,    0.25               ,              0 ,00-0037248     ,James             ,Cook             ,                   4 ,J.Cook            ,James Cook            ,BUF    ,167.6 ,905.5     ,4.3 , 36.8 ,302.6 ,  2.2 , 1.6 , 193.3 ,         6 ,1               ,James Cook            ,       ,    ,      ,      ,         ,       ,            2.0 , 4.0 ,42.0 ,10.0 , 2.0 , 232.7 ,  13.7 ,96.7%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.7 ,  4.7 ,649.0 ,      2.7 ,      2.0 ,   22.0 ,-58.0       ,  24.0 ,   97.0 ,  237.0 ,"1,122" ,    ,      ,      ,    ,      ,        ,     ,          , 445.0 ,10.1 ,    ,     ,473.0 ,   8.0 ,42.0 ,   6.0 , 44.0 ,54.0 ,   33.0 ,    6.0 ,    3.0 ,    1.0 ,    0.0 , 12.0 ,17.0 ,RB  ,BUF    ,6            ,4            ,3           ,1            ,4            ,0            ,3            ,1            ,4            ,2             ,4             ,7             ,bye           ,5             ,3             ,0             ,3             ,4             ,54.0 ,3.2
  2023 ,REG         ,   1 ,Brian Robinson        ,RB              ,WAS       , 4.573559322033899  ,                 21.052631578947366  ,2.335470588235294  ,           19 ,        59 , 75.90639122089762  ,-19.906391220897618      , 3.1052631578947367 ,-1.105910623383201               ,    0.2777777777777778 ,              0 ,00-0037746     ,Brian             ,Robinson         ,                   8 ,B.Robinson        ,                      ,       ,      ,          ,    ,      ,      ,      ,     ,       ,        24 ,1               ,                      ,       ,    ,      ,      ,         ,       ,                ,     ,     ,     ,     ,       ,       ,       ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,    ,      ,      ,          ,          ,        ,            ,       ,        ,        ,        ,    ,      ,      ,    ,      ,        ,     ,          ,       ,     ,    ,     ,      ,       ,     ,       ,      ,     ,        ,        ,        ,        ,        ,      ,     ,    ,       ,             ,             ,            ,             ,             ,             ,             ,             ,             ,              ,              ,              ,              ,              ,              ,              ,              ,              ,     , 
  2023 ,REG         ,   1 ,Alexander Mattison    ,RB              ,MIN       , 4.293823529411764  ,                 63.63636363636363   ,2.896444444444444  ,           11 ,        34 , 45.47296046062617  ,-11.472960460626169      , 3.090909090909091  ,-1.04299640551147                ,    0.1818181818181818 ,              0 ,00-0034972     ,Alexander         ,Mattison         ,                   2 ,A.Mattison        ,                      ,       ,      ,          ,    ,      ,      ,      ,     ,       ,        12 ,-1              ,Alexander Mattison    ,       ,    ,      ,      ,         ,       ,            0.0 , 3.0 ,21.0 , 1.0 , 2.0 , 133.2 ,   8.3 ,74.1%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.9 ,  3.9 ,414.0 ,      2.3 ,      1.6 ,   25.0 ,-53.0       ,   0.0 ,   31.0 ,  180.0 ,700     ,    ,      ,      ,    ,      ,        ,     ,          , 192.0 , 6.4 ,    ,     ,286.0 ,   5.0 ,21.0 ,  11.0 , 30.0 ,44.0 ,   17.0 ,    1.0 ,    0.0 ,    0.0 ,    0.0 , 38.0 ,16.0 ,RB  ,MIN    ,4            ,6            ,7           ,1            ,3            ,7            ,3            ,1            ,2            ,2             ,2             ,2             ,bye           ,1             ,-             ,0             ,2             ,1             ,44.0 ,2.8
  2023 ,REG         ,   1 ,Dalvin Cook           ,RB              ,NYJ       , 5.75878787878788   ,                 23.076923076923077  ,2.5706             ,           13 ,        33 , 55.73409964809176  ,-22.734099648091764      , 2.5384615384615383 ,-1.7487768960070589              ,    0.3076923076923077 ,              0 ,00-0033893     ,Dalvin            ,Cook             ,                  33 ,D.Cook            ,Dalvin Cook           ,BAL    ,164.7 ,616.6     ,3.4 , 25.3 ,163.8 ,  0.8 , 1.5 , 125.4 ,        31 ,2               ,Dalvin Cook           ,       ,    ,      ,      ,         ,       ,            0.0 , 0.0 ,14.0 , 0.0 , 2.0 ,  40.2 ,   2.7 ,22.5%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.2 ,  3.2 ,131.0 ,      2.0 ,      1.2 ,    5.0 ,-11.0       ,   0.0 ,   16.0 ,   67.0 ,214     ,    ,      ,      ,    ,      ,        ,     ,          ,  78.0 , 5.2 ,    ,     , 83.0 ,   6.0 ,14.0 ,   0.0 , 15.0 ,20.0 ,    4.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 , 75.0 ,15.0 ,RB  ,NYJ    ,3            ,1            ,3           ,1            ,0            ,1            ,bye          ,0            ,2            ,1             ,1             ,3             ,2             ,1             ,1             ,0             ,-             ,-             ,20.0 ,1.3
  2023 ,REG         ,   1 ,Miles Sanders         ,RB              ,CAR       , 3.9120833333333342 ,                  0.0                ,2.586749999999999  ,           18 ,        72 , 90.51560172168232  ,-18.51560172168233       , 4.0                ,-1.0286445400934627              ,    0.1666666666666666 ,              0 ,00-0035243     ,Miles             ,Sanders          ,                   6 ,M.Sanders         ,Miles Sanders         ,CAR    ,205.4 ,854.4     ,4.2 , 32.1 ,197.2 ,  0.5 , 1.5 , 162.7 ,        29 ,1               ,Miles Sanders         ,       ,    ,      ,      ,         ,       ,            1.0 , 0.0 ,48.0 , 3.0 , 2.0 ,  87.6 ,   5.5 ,45.1%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.3 ,  3.3 ,208.0 ,      1.6 ,      1.7 ,   17.0 ,-49.0       ,   1.0 ,   51.0 ,  129.0 ,432     ,    ,      ,      ,    ,      ,        ,     ,          , 154.0 , 5.7 ,    ,     ,224.0 ,   8.0 ,48.0 ,   2.0 , 27.0 ,41.0 ,   11.0 ,    1.0 ,    1.0 ,    1.0 ,    0.0 , 52.0 ,16.0 ,RB  ,CAR    ,6            ,5            ,9           ,3            ,1            ,-            ,bye          ,0            ,5            ,2             ,1             ,1             ,2             ,0             ,2             ,2             ,2             ,0             ,41.0 ,2.6
